Time [s],STM32_RX,STM32_TX,I2C_CLK,I2C_DATA,Channel 4,Channel 5,Channel 6,Channel 7
2.531909667,1,1,1,0,1,1,1,1
2.531914542,1,1,0,0,1,1,1,1
2.531919667,1,1,1,0,1,1,1,1
2.531924583,1,1,0,0,1,1,1,1
2.531924917,1,1,0,1,1,1,1,1
2.531929667,1,1,1,1,1,1,1,1
2.531934583,1,1,0,1,1,1,1,1
2.531934792,1,1,0,0,1,1,1,1
2.531939667,1,1,1,0,1,1,1,1
2.531944583,1,1,0,0,1,1,1,1
2.531949667,1,1,1,0,1,1,1,1
2.531954583,1,1,0,0,1,1,1,1
2.531959667,1,1,1,0,1,1,1,1
2.531964583,1,1,0,0,1,1,1,1
2.531969667,1,1,1,0,1,1,1,1
2.531974583,1,1,0,0,1,1,1,1
2.531974917,1,1,0,1,1,1,1,1
2.531979667,1,1,1,1,1,1,1,1
2.531984583,1,1,0,1,1,1,1,1
2.531990583,1,1,0,0,1,1,1,1
2.531995250,1,1,1,0,1,1,1,1
2.532000917,1,1,1,1,1,1,1,1
2.532045917,1,1,1,0,1,1,1,1
2.532050958,1,1,0,0,1,1,1,1
2.532060583,1,1,1,0,1,1,1,1
2.532065500,1,1,0,0,1,1,1,1
2.532065958,1,1,0,1,1,1,1,1
2.532070542,1,1,1,1,1,1,1,1
2.532075500,1,1,0,1,1,1,1,1
2.532075833,1,1,0,0,1,1,1,1
2.532080583,1,1,1,0,1,1,1,1
2.532085500,1,1,0,0,1,1,1,1
2.532085958,1,1,0,1,1,1,1,1
2.532090583,1,1,1,1,1,1,1,1
2.532095500,1,1,0,1,1,1,1,1
2.532095833,1,1,0,0,1,1,1,1
2.532100583,1,1,1,0,1,1,1,1
2.532105500,1,1,0,0,1,1,1,1
2.532110583,1,1,1,0,1,1,1,1
2.532115500,1,1,0,0,1,1,1,1
2.532115958,1,1,0,1,1,1,1,1
2.532120583,1,1,1,1,1,1,1,1
2.532125500,1,1,0,1,1,1,1,1
2.532125875,1,1,0,0,1,1,1,1
2.532130583,1,1,1,0,1,1,1,1
2.532135500,1,1,0,0,1,1,1,1
2.532140583,1,1,1,0,1,1,1,1
2.532145500,1,1,0,0,1,1,1,1
2.532150958,1,1,0,1,1,1,1,1
2.532155792,1,1,1,1,1,1,1,1
2.532160708,1,1,0,1,1,1,1,1
2.532161042,1,1,0,0,1,1,1,1
2.532165792,1,1,1,0,1,1,1,1
2.532170708,1,1,0,0,1,1,1,1
2.532171167,1,1,0,1,1,1,1,1
2.532175792,1,1,1,1,1,1,1,1
2.532180708,1,1,0,1,1,1,1,1
2.532181083,1,1,0,0,1,1,1,1
2.532185792,1,1,1,0,1,1,1,1
2.532190708,1,1,0,0,1,1,1,1
2.532195792,1,1,1,0,1,1,1,1
2.532200708,1,1,0,0,1,1,1,1
2.532205792,1,1,1,0,1,1,1,1
2.532210708,1,1,0,0,1,1,1,1
2.532215792,1,1,1,0,1,1,1,1
2.532220708,1,1,0,0,1,1,1,1
2.532221167,1,1,0,1,1,1,1,1
2.532225792,1,1,1,1,1,1,1,1
2.532230708,1,1,0,1,1,1,1,1
2.532230917,1,1,0,0,1,1,1,1
2.532235792,1,1,1,0,1,1,1,1
2.532240708,1,1,0,0,1,1,1,1
2.532241083,1,1,0,1,1,1,1,1
2.532250500,1,1,1,1,1,1,1,1
2.532255417,1,1,0,1,1,1,1,1
2.532255792,1,1,0,0,1,1,1,1
2.532260500,1,1,1,0,1,1,1,1
2.532265417,1,1,0,0,1,1,1,1
2.532270500,1,1,1,0,1,1,1,1
2.532275417,1,1,0,0,1,1,1,1
2.532275875,1,1,0,1,1,1,1,1
2.532280500,1,1,1,1,1,1,1,1
2.532285417,1,1,0,1,1,1,1,1
2.532285792,1,1,0,0,1,1,1,1
2.532290500,1,1,1,0,1,1,1,1
2.532295417,1,1,0,0,1,1,1,1
2.532300500,1,1,1,0,1,1,1,1
2.532305417,1,1,0,0,1,1,1,1
2.532310500,1,1,1,0,1,1,1,1
2.532315417,1,1,0,0,1,1,1,1
2.532320500,1,1,1,0,1,1,1,1
2.532325417,1,1,0,0,1,1,1,1
2.532329833,1,1,0,1,1,1,1,1
2.532330500,1,1,1,1,1,1,1,1
2.532335417,1,1,0,1,1,1,1,1
2.532340333,1,1,0,0,1,1,1,1
2.532344958,1,1,1,0,1,1,1,1
2.532350667,1,1,1,1,1,1,1,1
2.532370625,1,1,1,0,1,1,1,1
2.532375708,1,1,0,0,1,1,1,1
2.532385333,1,1,1,0,1,1,1,1
2.532390250,1,1,0,0,1,1,1,1
2.532390750,1,1,0,1,1,1,1,1
2.532395333,1,1,1,1,1,1,1,1
2.532400250,1,1,0,1,1,1,1,1
2.532400625,1,1,0,0,1,1,1,1
2.532405375,1,1,1,0,1,1,1,1
2.532410250,1,1,0,0,1,1,1,1
2.532410750,1,1,0,1,1,1,1,1
2.532415333,1,1,1,1,1,1,1,1
2.532420292,1,1,0,1,1,1,1,1
2.532420625,1,1,0,0,1,1,1,1
2.532425375,1,1,1,0,1,1,1,1
2.532430292,1,1,0,0,1,1,1,1
2.532435375,1,1,1,0,1,1,1,1
2.532440292,1,1,0,0,1,1,1,1
2.532440750,1,1,0,1,1,1,1,1
2.532445375,1,1,1,1,1,1,1,1
2.532450292,1,1,0,1,1,1,1,1
2.532450625,1,1,0,0,1,1,1,1
2.532455375,1,1,1,0,1,1,1,1
2.532460292,1,1,0,0,1,1,1,1
2.532465375,1,1,1,0,1,1,1,1
2.532470292,1,1,0,0,1,1,1,1
2.532475833,1,1,0,1,1,1,1,1
2.532480625,1,1,1,1,1,1,1,1
2.532485542,1,1,0,1,1,1,1,1
2.532485917,1,1,0,0,1,1,1,1
2.532490625,1,1,1,0,1,1,1,1
2.532495542,1,1,0,0,1,1,1,1
2.532496000,1,1,0,1,1,1,1,1
2.532500625,1,1,1,1,1,1,1,1
2.532505542,1,1,0,1,1,1,1,1
2.532505917,1,1,0,0,1,1,1,1
2.532510625,1,1,1,0,1,1,1,1
2.532515542,1,1,0,0,1,1,1,1
2.532520625,1,1,1,0,1,1,1,1
2.532525542,1,1,0,0,1,1,1,1
2.532530625,1,1,1,0,1,1,1,1
2.532535542,1,1,0,0,1,1,1,1
2.532540667,1,1,1,0,1,1,1,1
2.532545542,1,1,0,0,1,1,1,1
2.532546042,1,1,0,1,1,1,1,1
2.532550625,1,1,1,1,1,1,1,1
2.532555542,1,1,0,1,1,1,1,1
2.532555750,1,1,0,0,1,1,1,1
2.532560667,1,1,1,0,1,1,1,1
2.532565583,1,1,0,0,1,1,1,1
2.532565917,1,1,0,1,1,1,1,1
2.532575042,1,1,1,1,1,1,1,1
2.532580625,1,1,1,0,1,1,1,1
2.532585708,1,1,0,0,1,1,1,1
2.532591458,1,1,1,0,1,1,1,1
2.532596375,1,1,0,0,1,1,1,1
2.532596875,1,1,0,1,1,1,1,1
2.532601458,1,1,1,1,1,1,1,1
2.532606375,1,1,0,1,1,1,1,1
2.532606750,1,1,0,0,1,1,1,1
2.532611500,1,1,1,0,1,1,1,1
2.532616375,1,1,0,0,1,1,1,1
2.532616875,1,1,0,1,1,1,1,1
2.532621458,1,1,1,1,1,1,1,1
2.532626375,1,1,0,1,1,1,1,1
2.532626750,1,1,0,0,1,1,1,1
2.532631500,1,1,1,0,1,1,1,1
2.532636417,1,1,0,0,1,1,1,1
2.532641500,1,1,1,0,1,1,1,1
2.532646417,1,1,0,0,1,1,1,1
2.532646875,1,1,0,1,1,1,1,1
2.532651500,1,1,1,1,1,1,1,1
2.532656417,1,1,0,1,1,1,1,1
2.532661500,1,1,1,1,1,1,1,1
2.532666417,1,1,0,1,1,1,1,1
2.532666625,1,1,0,0,1,1,1,1
2.532671500,1,1,1,0,1,1,1,1
2.532676417,1,1,0,0,1,1,1,1
2.532685750,1,1,1,0,1,1,1,1
2.532690667,1,1,0,0,1,1,1,1
2.532695750,1,1,1,0,1,1,1,1
2.532700667,1,1,0,0,1,1,1,1
2.532705750,1,1,1,0,1,1,1,1
2.532710667,1,1,0,0,1,1,1,1
2.532715750,1,1,1,0,1,1,1,1
2.532720667,1,1,0,0,1,1,1,1
2.532725750,1,1,1,0,1,1,1,1
2.532730667,1,1,0,0,1,1,1,1
2.532735750,1,1,1,0,1,1,1,1
2.532740667,1,1,0,0,1,1,1,1
2.532745750,1,1,1,0,1,1,1,1
2.532750667,1,1,0,0,1,1,1,1
2.532755792,1,1,1,0,1,1,1,1
2.532760667,1,1,0,0,1,1,1,1
2.532761042,1,1,0,1,1,1,1,1
2.532765750,1,1,1,1,1,1,1,1
2.532770667,1,1,0,1,1,1,1,1
2.532776708,1,1,0,0,1,1,1,1
2.532781333,1,1,1,0,1,1,1,1
2.532787042,1,1,1,1,1,1,1,1
2.532817000,1,1,1,0,1,1,1,1
2.532822083,1,1,0,0,1,1,1,1
2.532831667,1,1,1,0,1,1,1,1
2.532836583,1,1,0,0,1,1,1,1
2.532837042,1,1,0,1,1,1,1,1
2.532841667,1,1,1,1,1,1,1,1
2.532846583,1,1,0,1,1,1,1,1
2.532846958,1,1,0,0,1,1,1,1
2.532851667,1,1,1,0,1,1,1,1
2.532856583,1,1,0,0,1,1,1,1
2.532857042,1,1,0,1,1,1,1,1
2.532861667,1,1,1,1,1,1,1,1
2.532866583,1,1,0,1,1,1,1,1
2.532866958,1,1,0,0,1,1,1,1
2.532871667,1,1,1,0,1,1,1,1
2.532876583,1,1,0,0,1,1,1,1
2.532881667,1,1,1,0,1,1,1,1
2.532886583,1,1,0,0,1,1,1,1
2.532887083,1,1,0,1,1,1,1,1
2.532891667,1,1,1,1,1,1,1,1
2.532896583,1,1,0,1,1,1,1,1
2.532896958,1,1,0,0,1,1,1,1
2.532901708,1,1,1,0,1,1,1,1
2.532906583,1,1,0,0,1,1,1,1
2.532911708,1,1,1,0,1,1,1,1
2.532916625,1,1,0,0,1,1,1,1
2.532922125,1,1,0,1,1,1,1,1
2.532926958,1,1,1,1,1,1,1,1
2.532931875,1,1,0,1,1,1,1,1
2.532932208,1,1,0,0,1,1,1,1
2.532936958,1,1,1,0,1,1,1,1
2.532941875,1,1,0,0,1,1,1,1
2.532942333,1,1,0,1,1,1,1,1
2.532946958,1,1,1,1,1,1,1,1
2.532951875,1,1,0,1,1,1,1,1
2.532952208,1,1,0,0,1,1,1,1
2.532956958,1,1,1,0,1,1,1,1
2.532961875,1,1,0,0,1,1,1,1
2.532966958,1,1,1,0,1,1,1,1
2.532971875,1,1,0,0,1,1,1,1
2.532976958,1,1,1,0,1,1,1,1
2.532981875,1,1,0,0,1,1,1,1
2.532986958,1,1,1,0,1,1,1,1
2.532991875,1,1,0,0,1,1,1,1
2.532992333,1,1,0,1,1,1,1,1
2.532996958,1,1,1,1,1,1,1,1
2.533001875,1,1,0,1,1,1,1,1
2.533002083,1,1,0,0,1,1,1,1
2.533006958,1,1,1,0,1,1,1,1
2.533011875,1,1,0,0,1,1,1,1
2.533012250,1,1,0,1,1,1,1,1
2.533016750,1,1,0,0,1,1,1,1
2.533021667,1,1,1,0,1,1,1,1
2.533026583,1,1,0,0,1,1,1,1
2.533031667,1,1,1,0,1,1,1,1
2.533036583,1,1,0,0,1,1,1,1
2.533041667,1,1,1,0,1,1,1,1
2.533046583,1,1,0,0,1,1,1,1
2.533047042,1,1,0,1,1,1,1,1
2.533051667,1,1,1,1,1,1,1,1
2.533056583,1,1,0,1,1,1,1,1
2.533056958,1,1,0,0,1,1,1,1
2.533061667,1,1,1,0,1,1,1,1
2.533066583,1,1,0,0,1,1,1,1
2.533071667,1,1,1,0,1,1,1,1
2.533076583,1,1,0,0,1,1,1,1
2.533081667,1,1,1,0,1,1,1,1
2.533086583,1,1,0,0,1,1,1,1
2.533091667,1,1,1,0,1,1,1,1
2.533096583,1,1,0,0,1,1,1,1
2.533101708,1,1,1,0,1,1,1,1
2.533106583,1,1,0,0,1,1,1,1
2.533116000,1,1,1,0,1,1,1,1
2.533121708,1,1,1,1,1,1,1,1
2.533141667,1,1,1,0,1,1,1,1
2.533146750,1,1,0,0,1,1,1,1
2.533156333,1,1,1,0,1,1,1,1
2.533161250,1,1,0,0,1,1,1,1
2.533161708,1,1,0,1,1,1,1,1
2.533166333,1,1,1,1,1,1,1,1
2.533171250,1,1,0,1,1,1,1,1
2.533171583,1,1,0,0,1,1,1,1
2.533176333,1,1,1,0,1,1,1,1
2.533181250,1,1,0,0,1,1,1,1
2.533181708,1,1,0,1,1,1,1,1
2.533186333,1,1,1,1,1,1,1,1
2.533191250,1,1,0,1,1,1,1,1
2.533191625,1,1,0,0,1,1,1,1
2.533196333,1,1,1,0,1,1,1,1
2.533201250,1,1,0,0,1,1,1,1
2.533206333,1,1,1,0,1,1,1,1
2.533211250,1,1,0,0,1,1,1,1
2.533211708,1,1,0,1,1,1,1,1
2.533216333,1,1,1,1,1,1,1,1
2.533221250,1,1,0,1,1,1,1,1
2.533221625,1,1,0,0,1,1,1,1
2.533226333,1,1,1,0,1,1,1,1
2.533231250,1,1,0,0,1,1,1,1
2.533236333,1,1,1,0,1,1,1,1
2.533241250,1,1,0,0,1,1,1,1
2.533246792,1,1,0,1,1,1,1,1
2.533251583,1,1,1,1,1,1,1,1
2.533256500,1,1,0,1,1,1,1,1
2.533256875,1,1,0,0,1,1,1,1
2.533261625,1,1,1,0,1,1,1,1
2.533266500,1,1,0,0,1,1,1,1
2.533267000,1,1,0,1,1,1,1,1
2.533271583,1,1,1,1,1,1,1,1
2.533276542,1,1,0,1,1,1,1,1
2.533276875,1,1,0,0,1,1,1,1
2.533281625,1,1,1,0,1,1,1,1
2.533286542,1,1,0,0,1,1,1,1
2.533291625,1,1,1,0,1,1,1,1
2.533296542,1,1,0,0,1,1,1,1
2.533301625,1,1,1,0,1,1,1,1
2.533306542,1,1,0,0,1,1,1,1
2.533311625,1,1,1,0,1,1,1,1
2.533316542,1,1,0,0,1,1,1,1
2.533317000,1,1,0,1,1,1,1,1
2.533321625,1,1,1,1,1,1,1,1
2.533326542,1,1,0,1,1,1,1,1
2.533326750,1,1,0,0,1,1,1,1
2.533331625,1,1,1,0,1,1,1,1
2.533336542,1,1,0,0,1,1,1,1
2.533336917,1,1,0,1,1,1,1,1
2.533346000,1,1,1,1,1,1,1,1
2.533351625,1,1,1,0,1,1,1,1
2.533356667,1,1,0,0,1,1,1,1
2.533362458,1,1,1,0,1,1,1,1
2.533367375,1,1,0,0,1,1,1,1
2.533367833,1,1,0,1,1,1,1,1
2.533372458,1,1,1,1,1,1,1,1
2.533377375,1,1,0,1,1,1,1,1
2.533377708,1,1,0,0,1,1,1,1
2.533382458,1,1,1,0,1,1,1,1
2.533387375,1,1,0,0,1,1,1,1
2.533387833,1,1,0,1,1,1,1,1
2.533392458,1,1,1,1,1,1,1,1
2.533397375,1,1,0,1,1,1,1,1
2.533397750,1,1,0,0,1,1,1,1
2.533402458,1,1,1,0,1,1,1,1
2.533407375,1,1,0,0,1,1,1,1
2.533412458,1,1,1,0,1,1,1,1
2.533417375,1,1,0,0,1,1,1,1
2.533417833,1,1,0,1,1,1,1,1
2.533422458,1,1,1,1,1,1,1,1
2.533427375,1,1,0,1,1,1,1,1
2.533432458,1,1,1,1,1,1,1,1
2.533437375,1,1,0,1,1,1,1,1
2.533437583,1,1,0,0,1,1,1,1
2.533442458,1,1,1,0,1,1,1,1
2.533447375,1,1,0,0,1,1,1,1
2.533456708,1,1,1,0,1,1,1,1
2.533461625,1,1,0,0,1,1,1,1
2.533466750,1,1,1,0,1,1,1,1
2.533471625,1,1,0,0,1,1,1,1
2.533476750,1,1,1,0,1,1,1,1
2.533481625,1,1,0,0,1,1,1,1
2.533482000,1,1,0,1,1,1,1,1
2.533486708,1,1,1,1,1,1,1,1
2.533491667,1,1,0,1,1,1,1,1
2.533491833,1,1,0,0,1,1,1,1
2.533496750,1,1,1,0,1,1,1,1
2.533501667,1,1,0,0,1,1,1,1
2.533506750,1,1,1,0,1,1,1,1
2.533511667,1,1,0,0,1,1,1,1
2.533516750,1,1,1,0,1,1,1,1
2.533521667,1,1,0,0,1,1,1,1
2.533526750,1,1,1,0,1,1,1,1
2.533531667,1,1,0,0,1,1,1,1
2.533532000,1,1,0,1,1,1,1,1
2.533536750,1,1,1,1,1,1,1,1
2.533541667,1,1,0,1,1,1,1,1
2.533547667,1,1,0,0,1,1,1,1
2.533552333,1,1,1,0,1,1,1,1
2.533558000,1,1,1,1,1,1,1,1
2.533588000,1,1,1,0,1,1,1,1
2.533593042,1,1,0,0,1,1,1,1
2.533602625,1,1,1,0,1,1,1,1
2.533607542,1,1,0,0,1,1,1,1
2.533608042,1,1,0,1,1,1,1,1
2.533612625,1,1,1,1,1,1,1,1
2.533617542,1,1,0,1,1,1,1,1
2.533617917,1,1,0,0,1,1,1,1
2.533622667,1,1,1,0,1,1,1,1
2.533627583,1,1,0,0,1,1,1,1
2.533628042,1,1,0,1,1,1,1,1
2.533632667,1,1,1,1,1,1,1,1
2.533637583,1,1,0,1,1,1,1,1
2.533637917,1,1,0,0,1,1,1,1
2.533642667,1,1,1,0,1,1,1,1
2.533647583,1,1,0,0,1,1,1,1
2.533652667,1,1,1,0,1,1,1,1
2.533657583,1,1,0,0,1,1,1,1
2.533658042,1,1,0,1,1,1,1,1
2.533662667,1,1,1,1,1,1,1,1
2.533667583,1,1,0,1,1,1,1,1
2.533667917,1,1,0,0,1,1,1,1
2.533672667,1,1,1,0,1,1,1,1
2.533677583,1,1,0,0,1,1,1,1
2.533682667,1,1,1,0,1,1,1,1
2.533687583,1,1,0,0,1,1,1,1
2.533693125,1,1,0,1,1,1,1,1
2.533697917,1,1,1,1,1,1,1,1
2.533702833,1,1,0,1,1,1,1,1
2.533703208,1,1,0,0,1,1,1,1
2.533707917,1,1,1,0,1,1,1,1
2.533712833,1,1,0,0,1,1,1,1
2.533713292,1,1,0,1,1,1,1,1
2.533717917,1,1,1,1,1,1,1,1
2.533722833,1,1,0,1,1,1,1,1
2.533723208,1,1,0,0,1,1,1,1
2.533727917,1,1,1,0,1,1,1,1
2.533732833,1,1,0,0,1,1,1,1
2.533737917,1,1,1,0,1,1,1,1
2.533742833,1,1,0,0,1,1,1,1
2.533747917,1,1,1,0,1,1,1,1
2.533752833,1,1,0,0,1,1,1,1
2.533757958,1,1,1,0,1,1,1,1
2.533762833,1,1,0,0,1,1,1,1
2.533763333,1,1,0,1,1,1,1,1
2.533767917,1,1,1,1,1,1,1,1
2.533772875,1,1,0,1,1,1,1,1
2.533773042,1,1,0,0,1,1,1,1
2.533777958,1,1,1,0,1,1,1,1
2.533782875,1,1,0,0,1,1,1,1
2.533783208,1,1,0,1,1,1,1,1
2.533787750,1,1,0,0,1,1,1,1
2.533792625,1,1,1,0,1,1,1,1
2.533797542,1,1,0,0,1,1,1,1
2.533802625,1,1,1,0,1,1,1,1
2.533807542,1,1,0,0,1,1,1,1
2.533812625,1,1,1,0,1,1,1,1
2.533817542,1,1,0,0,1,1,1,1
2.533818042,1,1,0,1,1,1,1,1
2.533822625,1,1,1,1,1,1,1,1
2.533827542,1,1,0,1,1,1,1,1
2.533827917,1,1,0,0,1,1,1,1
2.533832667,1,1,1,0,1,1,1,1
2.533837542,1,1,0,0,1,1,1,1
2.533842667,1,1,1,0,1,1,1,1
2.533847583,1,1,0,0,1,1,1,1
2.533852667,1,1,1,0,1,1,1,1
2.533857583,1,1,0,0,1,1,1,1
2.533862667,1,1,1,0,1,1,1,1
2.533867583,1,1,0,0,1,1,1,1
2.533872667,1,1,1,0,1,1,1,1
2.533877583,1,1,0,0,1,1,1,1
2.533887042,1,1,1,0,1,1,1,1
2.533892750,1,1,1,1,1,1,1,1
3.534210292,1,1,1,0,1,1,1,1
3.534215333,1,1,0,0,1,1,1,1
3.534224917,1,1,1,0,1,1,1,1
3.534229833,1,1,0,0,1,1,1,1
3.534230333,1,1,0,1,1,1,1,1
3.534234917,1,1,1,1,1,1,1,1
3.534239833,1,1,0,1,1,1,1,1
3.534240208,1,1,0,0,1,1,1,1
3.534244917,1,1,1,0,1,1,1,1
3.534249833,1,1,0,0,1,1,1,1
3.534250333,1,1,0,1,1,1,1,1
3.534254917,1,1,1,1,1,1,1,1
3.534259833,1,1,0,1,1,1,1,1
3.534260208,1,1,0,0,1,1,1,1
3.534264917,1,1,1,0,1,1,1,1
3.534269833,1,1,0,0,1,1,1,1
3.534274958,1,1,1,0,1,1,1,1
3.534279875,1,1,0,0,1,1,1,1
3.534280333,1,1,0,1,1,1,1,1
3.534284958,1,1,1,1,1,1,1,1
3.534289875,1,1,0,1,1,1,1,1
3.534290208,1,1,0,0,1,1,1,1
3.534294958,1,1,1,0,1,1,1,1
3.534299875,1,1,0,0,1,1,1,1
3.534304958,1,1,1,0,1,1,1,1
3.534309875,1,1,0,0,1,1,1,1
3.534315417,1,1,0,1,1,1,1,1
3.534320208,1,1,1,1,1,1,1,1
3.534325125,1,1,0,1,1,1,1,1
3.534325500,1,1,0,0,1,1,1,1
3.534330208,1,1,1,0,1,1,1,1
3.534335125,1,1,0,0,1,1,1,1
3.534335583,1,1,0,1,1,1,1,1
3.534340208,1,1,1,1,1,1,1,1
3.534345125,1,1,0,1,1,1,1,1
3.534345500,1,1,0,0,1,1,1,1
3.534350208,1,1,1,0,1,1,1,1
3.534355125,1,1,0,0,1,1,1,1
3.534360208,1,1,1,0,1,1,1,1
3.534365125,1,1,0,0,1,1,1,1
3.534370208,1,1,1,0,1,1,1,1
3.534375125,1,1,0,0,1,1,1,1
3.534380208,1,1,1,0,1,1,1,1
3.534385125,1,1,0,0,1,1,1,1
3.534390208,1,1,1,0,1,1,1,1
3.534395125,1,1,0,0,1,1,1,1
3.534400208,1,1,1,0,1,1,1,1
3.534405125,1,1,0,0,1,1,1,1
3.534405500,1,1,0,1,1,1,1,1
3.534414583,1,1,1,1,1,1,1,1
3.534420208,1,1,1,0,1,1,1,1
3.534425292,1,1,0,0,1,1,1,1
3.534431042,1,1,1,0,1,1,1,1
3.534435958,1,1,0,0,1,1,1,1
3.534436458,1,1,0,1,1,1,1,1
3.534441042,1,1,1,1,1,1,1,1
3.534445958,1,1,0,1,1,1,1,1
3.534446333,1,1,0,0,1,1,1,1
3.534451042,1,1,1,0,1,1,1,1
3.534455958,1,1,0,0,1,1,1,1
3.534456458,1,1,0,1,1,1,1,1
3.534461042,1,1,1,1,1,1,1,1
3.534465958,1,1,0,1,1,1,1,1
3.534466333,1,1,0,0,1,1,1,1
3.534471083,1,1,1,0,1,1,1,1
3.534475958,1,1,0,0,1,1,1,1
3.534481083,1,1,1,0,1,1,1,1
3.534486000,1,1,0,0,1,1,1,1
3.534486458,1,1,0,1,1,1,1,1
3.534491042,1,1,1,1,1,1,1,1
3.534496000,1,1,0,1,1,1,1,1
3.534501083,1,1,1,1,1,1,1,1
3.534506000,1,1,0,1,1,1,1,1
3.534506208,1,1,0,0,1,1,1,1
3.534511083,1,1,1,0,1,1,1,1
3.534516000,1,1,0,0,1,1,1,1
3.534525333,1,1,1,0,1,1,1,1
3.534530250,1,1,0,0,1,1,1,1
3.534535333,1,1,1,0,1,1,1,1
3.534540250,1,1,0,0,1,1,1,1
3.534545333,1,1,1,0,1,1,1,1
3.534550250,1,1,0,0,1,1,1,1
3.534555333,1,1,1,0,1,1,1,1
3.534560250,1,1,0,0,1,1,1,1
3.534565333,1,1,1,0,1,1,1,1
3.534570250,1,1,0,0,1,1,1,1
3.534575333,1,1,1,0,1,1,1,1
3.534580250,1,1,0,0,1,1,1,1
3.534585333,1,1,1,0,1,1,1,1
3.534590250,1,1,0,0,1,1,1,1
3.534595333,1,1,1,0,1,1,1,1
3.534600250,1,1,0,0,1,1,1,1
3.534600625,1,1,0,1,1,1,1,1
3.534605333,1,1,1,1,1,1,1,1
3.534610250,1,1,0,1,1,1,1,1
3.534616250,1,1,0,0,1,1,1,1
3.534620917,1,1,1,0,1,1,1,1
3.534626625,1,1,1,1,1,1,1,1
3.534651583,1,1,1,0,1,1,1,1
3.534656667,1,1,0,0,1,1,1,1
3.534666250,1,1,1,0,1,1,1,1
3.534671167,1,1,0,0,1,1,1,1
3.534671625,1,1,0,1,1,1,1,1
3.534676250,1,1,1,1,1,1,1,1
3.534681167,1,1,0,1,1,1,1,1
3.534681542,1,1,0,0,1,1,1,1
3.534686250,1,1,1,0,1,1,1,1
3.534691167,1,1,0,0,1,1,1,1
3.534691625,1,1,0,1,1,1,1,1
3.534696250,1,1,1,1,1,1,1,1
3.534701167,1,1,0,1,1,1,1,1
3.534701542,1,1,0,0,1,1,1,1
3.534706250,1,1,1,0,1,1,1,1
3.534711167,1,1,0,0,1,1,1,1
3.534716250,1,1,1,0,1,1,1,1
3.534721167,1,1,0,0,1,1,1,1
3.534721625,1,1,0,1,1,1,1,1
3.534726250,1,1,1,1,1,1,1,1
3.534731167,1,1,0,1,1,1,1,1
3.534731542,1,1,0,0,1,1,1,1
3.534736250,1,1,1,0,1,1,1,1
3.534741167,1,1,0,0,1,1,1,1
3.534746250,1,1,1,0,1,1,1,1
3.534751167,1,1,0,0,1,1,1,1
3.534756708,1,1,0,1,1,1,1,1
3.534761500,1,1,1,1,1,1,1,1
3.534766417,1,1,0,1,1,1,1,1
3.534766792,1,1,0,0,1,1,1,1
3.534771542,1,1,1,0,1,1,1,1
3.534776458,1,1,0,0,1,1,1,1
3.534776917,1,1,0,1,1,1,1,1
3.534781542,1,1,1,1,1,1,1,1
3.534786458,1,1,0,1,1,1,1,1
3.534786792,1,1,0,0,1,1,1,1
3.534791542,1,1,1,0,1,1,1,1
3.534796458,1,1,0,0,1,1,1,1
3.534801542,1,1,1,0,1,1,1,1
3.534806458,1,1,0,0,1,1,1,1
3.534811542,1,1,1,0,1,1,1,1
3.534816458,1,1,0,0,1,1,1,1
3.534821542,1,1,1,0,1,1,1,1
3.534826458,1,1,0,0,1,1,1,1
3.534831542,1,1,1,0,1,1,1,1
3.534836458,1,1,0,0,1,1,1,1
3.534841542,1,1,1,0,1,1,1,1
3.534846458,1,1,0,0,1,1,1,1
3.534846833,1,1,0,1,1,1,1,1
3.534855875,1,1,1,1,1,1,1,1
3.534861458,1,1,1,0,1,1,1,1
3.534866542,1,1,0,0,1,1,1,1
3.534872292,1,1,1,0,1,1,1,1
3.534877208,1,1,0,0,1,1,1,1
3.534877708,1,1,0,1,1,1,1,1
3.534882292,1,1,1,1,1,1,1,1
3.534887208,1,1,0,1,1,1,1,1
3.534887583,1,1,0,0,1,1,1,1
3.534892292,1,1,1,0,1,1,1,1
3.534897208,1,1,0,0,1,1,1,1
3.534897708,1,1,0,1,1,1,1,1
3.534902292,1,1,1,1,1,1,1,1
3.534907208,1,1,0,1,1,1,1,1
3.534907583,1,1,0,0,1,1,1,1
3.534912333,1,1,1,0,1,1,1,1
3.534917250,1,1,0,0,1,1,1,1
3.534922333,1,1,1,0,1,1,1,1
3.534927250,1,1,0,0,1,1,1,1
3.534927708,1,1,0,1,1,1,1,1
3.534932333,1,1,1,1,1,1,1,1
3.534937250,1,1,0,1,1,1,1,1
3.534942333,1,1,1,1,1,1,1,1
3.534947250,1,1,0,1,1,1,1,1
3.534947458,1,1,0,0,1,1,1,1
3.534952333,1,1,1,0,1,1,1,1
3.534957250,1,1,0,0,1,1,1,1
3.534966583,1,1,1,0,1,1,1,1
3.534971500,1,1,0,0,1,1,1,1
3.534976583,1,1,1,0,1,1,1,1
3.534981500,1,1,0,0,1,1,1,1
3.534986583,1,1,1,0,1,1,1,1
3.534991500,1,1,0,0,1,1,1,1
3.534996583,1,1,1,0,1,1,1,1
3.535001500,1,1,0,0,1,1,1,1
3.535006583,1,1,1,0,1,1,1,1
3.535011500,1,1,0,0,1,1,1,1
3.535016583,1,1,1,0,1,1,1,1
